Date,Hour,Location,Predicted Accident Count
2024-09-18,7,location_白山,2.1536873172371727
2024-09-18,7,location_白根,1.7049636485353257
2024-09-18,7,location_白根町,1.752105528717601
2024-09-18,7,location_矢指町,1.7240118326467058
2024-09-18,7,location_笹野台,1.685351484733674
2024-09-18,7,location_若葉台,1.7078124544547335
2024-09-18,7,location_藤塚町,1.8488615778579152
2024-09-18,7,location_西川島町,1.7131378786730962
2024-09-18,7,location_西谷町,1.6684951119254463
2024-09-18,7,location_都岡町,1.657013594188713
2024-09-18,7,location_金が谷,1.67175831462951
2024-09-18,7,location_長津田町,1.8944596838112129
2024-09-18,7,location_鶴ケ峰,1.6886153040863952
2024-09-18,7,location_鶴ケ峰本町,1.6683237705409062
2024-09-18,8,location_さちが丘,1.6955909073046889
2024-09-18,8,location_万騎が原,1.7048029752164378
2024-09-18,8,location_三ツ境,1.6858521922211351
2024-09-18,8,location_三保町,1.6446614763234808
2024-09-18,8,location_三反田町,1.6785624181353014
2024-09-18,8,location_上川井町,1.6992580188914501
2024-09-18,8,location_上白根,1.7061880130308036
2024-09-18,8,location_上白根町,1.7085510075907453
2024-09-18,8,location_上菅田町,1.5728293593561253
2024-09-18,8,location_下川井町,1.6567835914055524
2024-09-18,8,location_中尾,1.6338563289015524
2024-09-18,8,location_中希望が丘,1.692372662104853
2024-09-18,8,location_中沢,1.7191796518748652
2024-09-18,8,location_中沢町,1.7639002426252826
2024-09-18,8,location_中白根,1.703373595325036
2024-09-18,8,location_二俣川,1.6887116362752983
2024-09-18,8,location_今井町,1.6306028165731
2024-09-18,8,location_今宿,1.677912472773222
2024-09-18,8,location_今宿南町,1.686428549825132
2024-09-18,8,location_今宿東町,1.7084351614473312
2024-09-18,8,location_今宿町,1.5924450896677498
2024-09-18,8,location_今宿西町,1.6616488630500323
2024-09-18,8,location_今川町,1.7120478849000906
2024-09-18,8,location_仏向町,1.7621487161913687
2024-09-18,8,location_南希望が丘,1.67837990329715
2024-09-18,8,location_南本宿町,1.6853519334048843
2024-09-18,8,location_卸本町,1.6823251573227647
2024-09-18,8,location_名瀬町,1.8203576040384273
